time,id_s,iq_s,vd_s,vq_s,W,T
3.361,-0.699092961,0.474445671,-201.2503432,-317.1197976,94.25905235,0.000111967
3.3611,-0.716477765,0.447759661,-189.1550462,-324.4796375,94.25905273,0.000111502
3.3612,-0.732844418,0.420437376,-176.7909496,-331.3783741,94.2590531,0.000111056
3.3613,-0.74816966,0.392517643,-164.1756233,-337.8062039,94.25905344,0.000110629
3.3614,-0.762431714,0.364040136,-151.3269945,-343.7539926,94.25905378,0.000110222
3.3615,-0.775610313,0.335045325,-138.2633218,-349.213288,94.2590541,0.000109835
3.3616,-0.78768673,0.305574412,-125.0031693,-354.1763323,94.25905441,0.000109468
3.3617,-0.798643802,0.275669276,-111.5653804,-358.6360726,94.25905471,0.000109121
3.3618,-0.808465961,0.245372415,-97.9690511,-362.5861714,94.259055,0.000108796
3.3619,-0.817139247,0.214726882,-84.23350238,-366.0210154,94.25905528,0.000108492
3.362,-0.824651335,0.183776227,-70.37825324,-368.9357236,94.25905555,0.000108209
3.3621,-0.830991551,0.15256443,-56.42299275,-371.3261539,94.25905581,0.000107947
3.3622,-0.836150885,0.121135847,-42.3875521,-373.1889094,94.25905606,0.000107708
3.3623,-0.840122005,0.089535138,-28.29187642,-374.521343,94.2590563,0.00010749
3.3624,-0.842899268,0.057807211,-14.15599643,-375.3215614,94.25905654,0.000107295
3.3625,-0.844478727,0.025997151,1.01E-11,-375.5884272,94.25905677,0.000107122
3.3626,-0.844858137,-0.005849837,14.15599643,-375.3215614,94.259057,0.000106971
3.3627,-0.84403696,-0.037688496,28.29187642,-374.521343,94.25905722,0.000106842
3.3628,-0.842016363,-0.069473583,42.3875521,-373.1889094,94.25905744,0.000106735
3.3629,-0.838799217,-0.10115993,56.42299275,-371.3261539,94.25905766,0.000106651
3.363,-0.834390093,-0.132702507,70.37825324,-368.9357236,94.25905787,0.000106588
3.3631,-0.828795258,-0.164056493,84.23350238,-366.0210154,94.25905808,0.000106548
3.3632,-0.822022661,-0.19517733,97.9690511,-362.5861714,94.25905829,0.000106529
3.3633,-0.814081927,-0.226020795,111.5653804,-358.6360726,94.2590585,0.000106532
3.3634,-0.804984341,-0.256543057,125.0031693,-354.1763323,94.25905871,0.000106557
3.3635,-0.79474283,-0.286700743,138.2633218,-349.213288,94.25905892,0.000106602
3.3636,-0.783371948,-0.316450996,151.3269945,-343.7539926,94.25905914,0.000106669
3.3637,-0.770887854,-0.345751542,164.1756233,-337.8062039,94.25905935,0.000106756
3.3638,-0.757308288,-0.37456074,176.7909496,-331.3783741,94.25905957,0.000106863
3.3639,-0.742652547,-0.402837654,189.1550462,-324.4796375,94.25905979,0.000106991
3.364,-0.726941459,-0.430542098,201.2503432,-317.1197976,94.25906002,0.000107138
3.3641,-0.710197349,-0.457634705,213.0596524,-309.3093131,94.25906025,0.000107304
3.3642,-0.692444011,-0.484076973,224.5661922,-301.0592832,94.25906049,0.000107489
3.3643,-0.673706675,-0.509831327,235.7536112,-292.3814315,94.25906073,0.000107692
3.3644,-0.654011967,-0.534861169,246.6060113,-283.2880898,94.25906099,0.000107913
3.3645,-0.633387874,-0.55913093,257.1079709,-273.7921803,94.25906124,0.000108151
3.3646,-0.611863703,-0.582606121,267.2445659,-263.907197,94.25906151,0.000108406
3.3647,-0.589470043,-0.605253384,277.0013918,-253.6471873,94.25906179,0.000108677
3.3648,-0.566238716,-0.627040534,286.3645836,-243.0267309,94.25906207,0.000108963
3.3649,-0.542202733,-0.647936611,295.3208356,-232.0609203,94.25906236,0.000109265
3.365,-0.517396253,-0.667911922,303.8574205,-220.7653385,94.25906267,0.00010958
3.3651,-0.491854526,-0.686938079,311.9622074,-209.156037,94.25906298,0.000109909
3.3652,-0.465613848,-0.704988046,319.623679,-197.2495133,94.25906331,0.000110252
3.3653,-0.43871151,-0.722036172,326.8309478,-185.0626873,94.25906364,0.000110606
3.3654,-0.411185739,-0.738058232,333.573772,-172.612877,94.25906399,0.000110972
3.3655,-0.383075653,-0.753031458,339.8425695,-159.9177745,94.25906435,0.000111349
3.3656,-0.354421196,-0.766934571,345.6284322,-146.99542,94.25906472,0.000111736
3.3657,-0.325263089,-0.779747814,350.923138,-133.864177,94.25906511,0.000112132
3.3658,-0.295642766,-0.79145298,355.7191628,-120.5427056,94.2590655,0.000112537
3.3659,-0.26560232,-0.802033434,360.0096912,-107.0499365,94.25906591,0.00011295
3.366,-0.23518444,-0.811474142,363.7886261,-93.40504359,94.25906634,0.000113369
3.3661,-0.204432351,-0.819761687,367.0505975,-79.62741698,94.25906678,0.000113795
3.3662,-0.173389753,-0.826884292,369.7909699,-65.73663545,94.25906723,0.000114226
3.3663,-0.14210076,-0.832831836,372.0058491,-51.75243857,94.25906769,0.000114662
3.3664,-0.110609835,-0.837595868,373.6920876,-37.69469863,94.25906817,0.000115102
3.3665,-0.078961728,-0.841169616,374.8472893,-23.58339247,94.25906867,0.000115544
3.3666,-0.047201413,-0.843548003,375.4698124,-9.438573024,94.25906918,0.000115988
3.3667,-0.015374023,-0.844727649,375.5587723,4.719659156,94.2590697,0.000116434
3.3668,0.016475213,-0.844706878,375.1140427,18.87118444,94.25907024,0.00011688
3.3669,0.048301037,-0.843485718,374.1362556,32.99589274,94.25907079,0.000117326
3.367,0.080058222,-0.841065906,372.6268003,47.07371207,94.25907135,0.00011777
3.3671,0.11170164,-0.83745088,370.587822,61.08463708,94.25907193,0.000118213
3.3672,0.143186322,-0.832645778,368.022218,75.00875748,94.25907253,0.000118652
3.3673,0.174467529,-0.826657427,364.9336344,88.82628633,94.25907314,0.000119087
3.3674,0.205500808,-0.819494337,361.3264601,102.5175882,94.25907376,0.000119518
3.3675,0.236242059,-0.811166687,357.2058212,116.0632069,94.2590744,0.000119944
3.3676,0.266647596,-0.801686313,352.5775732,129.4438935,94.25907505,0.000120363
3.3677,0.296674213,-0.791066684,347.4482932,142.6406332,94.25907571,0.000120776
3.3678,0.326279239,-0.779322894,341.8252701,155.6346727,94.25907639,0.00012118
3.3679,0.355420605,-0.76647163,335.7164947,168.4075469,94.25907708,0.000121576
3.368,0.384056898,-0.752531154,329.1306477,180.9411048,94.25907778,0.000121963
3.3681,0.412147426,-0.737521277,322.0770881,193.2175354,94.2590785,0.000122339
3.3682,0.43965227,-0.721463329,314.5658393,205.2193933,94.25907922,0.000122705
3.3683,0.466532345,-0.704380128,306.6075753,216.9296233,94.25907996,0.000123059
3.3684,0.492749451,-0.686295952,298.2136051,228.3315844,94.25908071,0.000123401
3.3685,0.518266335,-0.667236498,289.395857,239.4090738,94.25908147,0.00012373
3.3686,0.543046733,-0.647228851,280.1668616,250.1463498,94.25908224,0.000124045
3.3687,0.567055434,-0.626301443,270.5397338,260.5281542,94.25908302,0.000124346
3.3688,0.590258318,-0.604484012,260.5281542,270.5397338,94.25908381,0.000124632
3.3689,0.612622413,-0.581807564,250.1463498,280.1668616,94.25908461,0.000124903
3.369,0.634115939,-0.558304321,239.4090738,289.395857,94.25908542,0.000125157
3.3691,0.654708352,-0.534007684,228.3315844,298.2136051,94.25908624,0.000125395
3.3692,0.674370389,-0.508952179,216.9296233,306.6075753,94.25908706,0.000125616
3.3693,0.69307411,-0.483173412,205.2193933,314.5658393,94.25908789,0.000125819
3.3694,0.710792936,-0.456708015,193.2175354,322.0770881,94.25908873,0.000126003
3.3695,0.727501687,-0.429593597,180.9411048,329.1306477,94.25908957,0.00012617
3.3696,0.743176619,-0.401868689,168.4075469,335.7164947,94.25909042,0.000126317
3.3697,0.757795458,-0.37357269,155.6346727,341.8252701,94.25909127,0.000126444
3.3698,0.771337428,-0.34474581,142.6406332,347.4482932,94.25909212,0.000126552
3.3699,0.783783287,-0.315429014,129.4438935,352.5775732,94.25909298,0.000126639
3.37,0.795115349,-0.285663961,116.0632069,357.2058212,94.25909384,0.000126706
3.3701,0.805317509,-0.25549295,102.5175882,361.3264601,94.25909471,0.000126752
3.3702,0.814375269,-0.224958856,88.82628633,364.9336344,94.25909557,0.000126777
3.3703,0.82227576,-0.194105068,75.00875748,368.022218,94.25909643,0.00012678
3.3704,0.829007752,-0.162975432,61.08463708,370.587822,94.2590973,0.000126762
3.3705,0.834561681,-0.131614185,47.07371207,372.6268003,94.25909816,0.000126722
3.3706,0.838929653,-0.100065893,32.99589274,374.1362556,94.25909902,0.000126661
3.3707,0.842105461,-0.068375387,18.87118444,375.1140427,94.25909988,0.000126577
3.3708,0.844084592,-0.036587701,4.719659156,375.5587723,94.25910074,0.000126471
3.3709,0.844864235,-0.004748008,-9.438573024,375.4698124,94.25910159,0.000126343
3.371,0.84444328,0.027098447,-23.58339247,374.8472893,94.25910244,0.000126193
3.3711,0.842822327,0.058906408,-37.69469863,373.6920876,94.25910328,0.000126021
3.3712,0.840003679,0.090630675,-51.75243857,372.0058491,94.25910412,0.000125826
3.3713,0.83599134,0.122226166,-65.73663545,369.7909699,94.25910495,0.00012561
3.3714,0.830791013,0.153647982,-79.62741698,367.0505975,94.25910577,0.000125372
3.3715,0.824410089,0.18485147,-93.40504359,363.7886261,94.25910659,0.000125111
3.3716,0.816857633,0.21579229,-107.0499365,360.0096912,94.25910739,0.00012483
3.3717,0.80814438,0.246426472,-120.5427056,355.7191628,94.25910819,0.000124527
3.3718,0.798282711,0.276710483,-133.864177,350.923138,94.25910898,0.000124202
3.3719,0.787286639,0.306601289,-146.99542,345.6284322,94.25910975,0.000123857
3.372,0.775171791,0.336056413,-159.9177745,339.8425695,94.25911052,0.000123491
3.3721,0.761955383,0.365033999,-172.612877,333.573772,94.25911127,0.000123105
3.3722,0.747656196,0.393492866,-185.0626873,326.8309478,94.25911201,0.000122698
3.3723,0.73229455,0.421392574,-197.2495133,319.623679,94.25911274,0.000122272
3.3724,0.715892274,0.448693475,-209.156037,311.9622074,94.25911345,0.000121827
3.3725,0.698472677,0.475356775,-220.7653385,303.8574205,94.25911414,0.000121363
3.3726,0.680060514,0.501344582,-232.0609203,295.3208356,94.25911483,0.000120881
3.3727,0.660681948,0.526619966,-243.0267309,286.3645836,94.25911549,0.000120381
3.3728,0.640364518,0.551147011,-253.6471873,277.0013918,94.25911614,0.000119863
3.3729,0.619137096,0.574890862,-263.907197,267.2445659,94.25911677,0.000119328
3.373,0.597029847,0.597817777,-273.7921803,257.1079709,94.25911739,0.000118778
3.3731,0.574074187,0.619895177,-283.2880898,246.6060113,94.25911799,0.000118211
3.3732,0.550302737,0.641091687,-292.3814315,235.7536112,94.25911857,0.00011763
3.3733,0.525749278,0.661377188,-301.0592832,224.5661922,94.25911913,0.000117034
3.3734,0.500448701,0.680722851,-309.3093131,213.0596524,94.25911967,0.000116424
3.3735,0.474436959,0.699101186,-317.1197976,201.2503432,94.25912019,0.0001158
3.3736,0.447751017,0.716486076,-324.4796375,189.1550462,94.25912069,0.000115165
3.3737,0.420428797,0.732852817,-331.3783741,176.7909496,94.25912116,0.000114517
3.3738,0.392509125,0.74817815,-337.8062039,164.1756233,94.25912162,0.000113858
3.3739,0.364031676,0.762440298,-343.7539926,151.3269945,94.25912206,0.000113189
3.374,0.335036919,0.775618992,-349.213288,138.2633218,94.25912247,0.00011251
3.3741,0.305566056,0.787695506,-354.1763323,125.0031693,94.25912287,0.000111822
3.3742,0.275660967,0.798652678,-358.6360726,111.5653804,94.25912324,0.000111126
3.3743,0.245364149,0.808474937,-362.5861714,97.9690511,94.25912358,0.000110423
3.3744,0.214718656,0.817148326,-366.0210154,84.23350238,94.25912391,0.000109712
3.3745,0.183768035,0.824660518,-368.9357236,70.37825324,94.25912421,0.000108996
3.3746,0.152556269,0.83100084,-371.3261539,56.42299275,94.25912449,0.000108275
3.3747,0.121127713,0.83616028,-373.1889094,42.3875521,94.25912475,0.00010755
3.3748,0.089527027,0.840131508,-374.521343,28.29187642,94.25912498,0.000106822
3.3749,0.057799118,0.842908879,-375.3215614,14.15599643,94.25912519,0.00010609
3.375,0.025989073,0.844488447,-375.5884272,6.00E-11,94.25912537,0.000105357
3.3751,-0.005857904,0.844867968,-375.3215614,-14.15599643,94.25912553,0.000104623
3.3752,-0.037696558,0.844046901,-374.521343,-28.29187642,94.25912567,0.000103889
3.3753,-0.069481644,0.842026414,-373.1889094,-42.3875521,94.25912578,0.000103156
3.3754,-0.101167993,0.838809378,-371.3261539,-56.42299275,94.25912587,0.000102424
3.3755,-0.132710578,0.834400365,-368.9357236,-70.37825324,94.25912594,0.000101694
3.3756,-0.164064574,0.828805639,-366.0210154,-84.23350238,94.25912598,0.000100967
3.3757,-0.195185427,0.822033152,-362.5861714,-97.9690511,94.259126,0.000100245
3.3758,-0.226028912,0.814092527,-358.6360726,-111.5653804,94.259126,9.95E-05
3.3759,-0.256551199,0.804995049,-354.1763323,-125.0031693,94.25912597,9.88E-05
3.376,-0.286708913,0.794753645,-349.213288,-138.2633218,94.25912592,9.81E-05
3.3761,-0.3164592,0.783382869,-343.7539926,-151.3269945,94.25912585,9.74E-05
3.3762,-0.345759782,0.77089888,-337.8062039,-164.1756233,94.25912575,9.67E-05
3.3763,-0.374569023,0.757319417,-331.3783741,-176.7909496,94.25912564,9.60E-05
3.3764,-0.402845981,0.742663779,-324.4796375,-189.1550462,94.2591255,9.54E-05
3.3765,-0.430550475,0.72695279,-317.1197976,-201.2503432,94.25912534,9.47E-05
3.3766,-0.457643135,0.710208778,-309.3093131,-213.0596524,94.25912515,9.40E-05
3.3767,-0.484085461,0.692455537,-301.0592832,-224.5661922,94.25912495,9.34E-05
3.3768,-0.509839877,0.673718295,-292.3814315,-235.7536112,94.25912473,9.28E-05
3.3769,-0.534869784,0.654023678,-283.2880898,-246.6060113,94.25912449,9.22E-05
3.377,-0.559139614,0.633399673,-273.7921803,-257.1079709,94.25912422,9.16E-05
3.3771,-0.582614877,0.611875589,-263.907197,-267.2445659,94.25912394,9.10E-05
3.3772,-0.605262216,0.589482012,-253.6471873,-277.0013918,94.25912364,9.04E-05
3.3773,-0.627049445,0.566250765,-243.0267309,-286.3645836,94.25912332,8.98E-05
3.3774,-0.647945605,0.54221486,-232.0609203,-295.3208356,94.25912298,8.93E-05
3.3775,-0.667921001,0.517408454,-220.7653385,-303.8574205,94.25912263,8.88E-05
3.3776,-0.686947247,0.491866797,-209.156037,-311.9622074,94.25912226,8.83E-05
3.3777,-0.704997306,0.465626187,-197.2495133,-319.623679,94.25912187,8.78E-05
3.3778,-0.722045527,0.438723911,-185.0626873,-326.8309478,94.25912147,8.73E-05
3.3779,-0.738067685,0.411198201,-172.612877,-333.573772,94.25912105,8.68E-05
3.378,-0.75304101,0.38308817,-159.9177745,-339.8425695,94.25912062,8.64E-05
3.3781,-0.766944225,0.354433765,-146.99542,-345.6284322,94.25912017,8.60E-05
3.3782,-0.779757572,0.325275706,-133.864177,-350.923138,94.25911971,8.56E-05
3.3783,-0.791462845,0.295655427,-120.5427056,-355.7191628,94.25911924,8.52E-05
3.3784,-0.802043407,0.265615021,-107.0499365,-360.0096912,94.25911876,8.48E-05
3.3785,-0.811484224,0.235197176,-93.40504359,-363.7886261,94.25911826,8.45E-05
3.3786,-0.819771881,0.204445118,-79.62741698,-367.0505975,94.25911776,8.42E-05
3.3787,-0.826894599,0.173402547,-65.73663545,-369.7909699,94.25911724,8.39E-05
3.3788,-0.832842257,0.142113576,-51.75243857,-372.0058491,94.25911672,8.36E-05
3.3789,-0.837606404,0.110622668,-37.69469863,-373.6920876,94.25911618,8.34E-05
3.379,-0.841180268,0.078974574,-23.58339247,-374.8472893,94.25911564,8.31E-05
3.3791,-0.843558772,0.047214267,-9.438573024,-375.4698124,94.25911509,8.29E-05
3.3792,-0.844738535,0.015386881,4.719659156,-375.5587723,94.25911454,8.27E-05
3.3793,-0.844717881,-0.016462357,18.87118444,-375.1140427,94.25911398,8.26E-05
3.3794,-0.843496839,-0.048288187,32.99589274,-374.1362556,94.25911341,8.24E-05
3.3795,-0.841077144,-0.080045382,47.07371207,-372.6268003,94.25911284,8.23E-05
3.3796,-0.837462235,-0.111688815,61.08463708,-370.587822,94.25911227,8.22E-05
3.3797,-0.832657249,-0.143173518,75.00875748,-368.022218,94.25911169,8.21E-05
3.3798,-0.826669014,-0.174454749,88.82628633,-364.9336344,94.25911111,8.20E-05
3.3799,-0.81950604,-0.205488057,102.5175882,-361.3264601,94.25911053,8.20E-05
3.38,-0.811178505,-0.236229341,116.0632069,-357.2058212,94.25910995,8.20E-05
3.3801,-0.801698243,-0.266634917,129.4438935,-352.5775732,94.25910937,8.20E-05
3.3802,-0.791078726,-0.296661577,142.6406332,-347.4482932,94.25910879,8.20E-05
3.3803,-0.779335046,-0.32626665,155.6346727,-341.8252701,94.2591082,8.20E-05
3.3804,-0.76648389,-0.355408068,168.4075469,-335.7164947,94.25910763,8.21E-05
3.3805,-0.752543521,-0.384044418,180.9411048,-329.1306477,94.25910705,8.22E-05
3.3806,-0.737533749,-0.412135006,193.2175354,-322.0770881,94.25910648,8.23E-05
3.3807,-0.721475903,-0.439639915,205.2193933,-314.5658393,94.2591059,8.24E-05
3.3808,-0.704392802,-0.466520058,216.9296233,-306.6075753,94.25910534,8.25E-05
3.3809,-0.686308723,-0.492737237,228.3315844,-298.2136051,94.25910478,8.27E-05
3.381,-0.667249363,-0.518254197,239.4090738,-289.395857,94.25910422,8.29E-05
3.3811,-0.647241808,-0.543034676,250.1463498,-280.1668616,94.25910367,8.31E-05
3.3812,-0.626314488,-0.56704346,260.5281542,-270.5397338,94.25910313,8.33E-05
3.3813,-0.604497143,-0.590246432,270.5397338,-260.5281542,94.25910259,8.35E-05
3.3814,-0.581820777,-0.612610618,280.1668616,-250.1463498,94.25910206,8.37E-05
3.3815,-0.558317613,-0.634104238,289.395857,-239.4090738,94.25910154,8.40E-05
3.3816,-0.534021051,-0.654696749,298.2136051,-228.3315844,94.25910103,8.42E-05
3.3817,-0.508965617,-0.674358886,306.6075753,-216.9296233,94.25910052,8.45E-05
3.3818,-0.483186917,-0.693062711,314.5658393,-205.2193933,94.25910003,8.48E-05
3.3819,-0.456721584,-0.710781642,322.0770881,-193.2175354,94.25909954,8.51E-05
3.382,-0.429607225,-0.727490502,329.1306477,-180.9411048,94.25909907,8.54E-05
3.3821,-0.401882373,-0.743165545,335.7164947,-168.4075469,94.2590986,8.58E-05
3.3822,-0.373586425,-0.757784496,341.8252701,-155.6346727,94.25909815,8.61E-05
3.3823,-0.344759592,-0.771326582,347.4482932,-142.6406332,94.25909771,8.65E-05
3.3824,-0.315442837,-0.783772558,352.5775732,-129.4438935,94.25909727,8.68E-05
3.3825,-0.285677823,-0.795104738,357.2058212,-116.0632069,94.25909685,8.72E-05
3.3826,-0.255506845,-0.805307018,361.3264601,-102.5175882,94.25909645,8.76E-05
3.3827,-0.22497278,-0.8143649,364.9336344,-88.82628633,94.25909605,8.80E-05
3.3828,-0.194119016,-0.822265512,368.022218,-75.00875748,94.25909567,8.83E-05
3.3829,-0.1629894,-0.828997628,370.587822,-61.08463708,94.2590953,8.87E-05
3.383,-0.131628168,-0.834551681,372.6268003,-47.07371207,94.25909494,8.91E-05
3.3831,-0.100079886,-0.838919778,374.1362556,-32.99589274,94.2590946,8.95E-05
3.3832,-0.068389386,-0.842095711,375.1140427,-18.87118444,94.25909427,8.99E-05
3.3833,-0.036601701,-0.844074968,375.5587723,-4.719659156,94.25909395,9.04E-05
3.3834,-0.004762004,-0.844854736,375.4698124,9.438573024,94.25909365,9.08E-05
3.3835,0.02708446,-0.844433906,374.8472893,23.58339247,94.25909335,9.12E-05
3.3836,0.058892435,-0.842813078,373.6920876,37.69469863,94.25909308,9.16E-05
3.3837,0.09061672,-0.839994553,372.0058491,51.75243857,94.25909281,9.20E-05
3.3838,0.122212233,-0.835982338,369.7909699,65.73663545,94.25909256,9.24E-05
3.3839,0.153634076,-0.830782134,367.0505975,79.62741698,94.25909232,9.28E-05
3.384,0.184837596,-0.824401331,363.7886261,93.40504359,94.2590921,9.32E-05
3.3841,0.215778452,-0.816848995,360.0096912,107.0499365,94.25909188,9.36E-05
3.3842,0.246412675,-0.808135861,355.7191628,120.5427056,94.25909168,9.40E-05
3.3843,0.276696732,-0.798274308,350.923138,133.864177,94.2590915,9.44E-05
3.3844,0.306587587,-0.787278352,345.6284322,146.99542,94.25909132,9.48E-05
3.3845,0.336042765,-0.775163617,339.8425695,159.9177745,94.25909116,9.51E-05
3.3846,0.365020408,-0.761947321,333.573772,172.612877,94.25909101,9.55E-05
3.3847,0.393479337,-0.747648242,326.8309478,185.0626873,94.25909087,9.59E-05
3.3848,0.421379111,-0.732286702,319.623679,197.2495133,94.25909074,9.62E-05
3.3849,0.448680083,-0.71588453,311.9622074,209.156037,94.25909062,9.65E-05
3.385,0.475343455,-0.698465035,303.8574205,220.7653385,94.25909052,9.69E-05
3.3851,0.501331339,-0.68005297,295.3208356,232.0609203,94.25909042,9.72E-05
3.3852,0.526606805,-0.660674499,286.3645836,243.0267309,94.25909034,9.75E-05
3.3853,0.551133933,-0.640357161,277.0013918,253.6471873,94.25909026,9.78E-05
3.3854,0.574877871,-0.619129828,267.2445659,263.907197,94.25909019,9.81E-05
3.3855,0.597804877,-0.597022665,257.1079709,273.7921803,94.25909014,9.83E-05
3.3856,0.619882369,-0.574067087,246.6060113,283.2880898,94.25909009,9.86E-05
3.3857,0.641078976,-0.550295715,235.7536112,292.3814315,94.25909005,9.88E-05
3.3858,0.661364575,-0.52574233,224.5661922,301.0592832,94.25909001,9.90E-05
3.3859,0.68071034,-0.500441824,213.0596524,309.3093131,94.25908998,9.92E-05
3.386,0.699088779,-0.474430149,201.2503432,317.1197976,94.25908996,9.94E-05
3.3861,0.716473775,-0.44774427,189.1550462,324.4796375,94.25908995,9.96E-05
3.3862,0.732840623,-0.420422109,176.7909496,331.3783741,94.25908994,9.98E-05
3.3863,0.748166066,-0.392502492,164.1756233,337.8062039,94.25908993,9.99E-05
3.3864,0.762428325,-0.364025094,151.3269945,343.7539926,94.25908993,0.000100006
3.3865,0.775607133,-0.335030384,138.2633218,349.213288,94.25908993,0.000100106
3.3866,0.787683761,-0.305559563,125.0031693,354.1763323,94.25908994,0.000100188
3.3867,0.798641049,-0.275654512,111.5653804,358.6360726,94.25908995,0.00010025
3.3868,0.808463425,-0.245357728,97.9690511,362.5861714,94.25908996,0.000100293
3.3869,0.817136931,-0.214712264,84.23350238,366.0210154,94.25908997,0.000100317
3.387,0.824649242,-0.183761668,70.37825324,368.9357236,94.25908998,0.000100321
3.3871,0.830989683,-0.152549923,56.42299275,371.3261539,94.25908999,0.000100304
3.3872,0.836149242,-0.121121382,42.3875521,373.1889094,94.25909,0.000100268
3.3873,0.840120589,-0.089520708,28.29187642,374.521343,94.25909001,0.000100212
3.3874,0.84289808,-0.057792807,14.15599643,375.3215614,94.25909001,0.000100136
3.3875,0.844477768,-0.025982764,4.47E-11,375.5884272,94.25909002,0.000100039
3.3876,0.844857407,0.005864215,-14.15599643,375.3215614,94.25909002,9.99E-05
3.3877,0.844036459,0.037702875,-28.29187642,374.521343,94.25909001,9.98E-05
3.3878,0.842016091,0.06948797,-42.3875521,373.1889094,94.25909,9.96E-05
3.3879,0.838799172,0.101174334,-56.42299275,371.3261539,94.25908999,9.94E-05
3.388,0.834390275,0.132716938,-70.37825324,368.9357236,94.25908997,9.92E-05
3.3881,0.828795665,0.164070957,-84.23350238,366.0210154,94.25908994,9.90E-05
3.3882,0.822023291,0.195191837,-97.9690511,362.5861714,94.25908991,9.88E-05
3.3883,0.814082779,0.226035353,-111.5653804,358.6360726,94.25908986,9.85E-05
3.3884,0.804985412,0.256557675,-125.0031693,354.1763323,94.25908981,9.83E-05
3.3885,0.794744117,0.286715429,-138.2633218,349.213288,94.25908975,9.80E-05
3.3886,0.783373449,0.316465759,-151.3269945,343.7539926,94.25908968,9.76E-05
3.3887,0.770889565,0.345766388,-164.1756233,337.8062039,94.2590896,9.73E-05
3.3888,0.757310205,0.374575679,-176.7909496,331.3783741,94.25908951,9.69E-05
3.3889,0.742654668,0.402852692,-189.1550462,324.4796375,94.2590894,9.66E-05
3.389,0.726943778,0.430557244,-201.2503432,317.1197976,94.25908929,9.62E-05
3.3891,0.710199862,0.457649965,-213.0596524,309.3093131,94.25908916,9.58E-05
3.3892,0.692446714,0.484092355,-224.5661922,301.0592832,94.25908902,9.54E-05
3.3893,0.673709563,0.509846838,-235.7536112,292.3814315,94.25908886,9.49E-05
3.3894,0.654015034,0.534876816,-246.6060113,283.2880898,94.25908869,9.45E-05
3.3895,0.633391114,0.55914672,-257.1079709,273.7921803,94.2590885,9.40E-05
3.3896,0.611867111,0.58262206,-267.2445659,263.907197,94.2590883,9.35E-05
3.3897,0.589473613,0.605269478,-277.0013918,253.6471873,94.25908808,9.30E-05
3.3898,0.566242441,0.627056789,-286.3645836,243.0267309,94.25908785,9.25E-05
3.3899,0.542206608,0.647953034,-295.3208356,232.0609203,94.2590876,9.19E-05
3.39,0.51740027,0.667928517,-303.8574205,220.7653385,94.25908733,9.14E-05
3.3901,0.491858678,0.686954852,-311.9622074,209.156037,94.25908704,9.08E-05
3.3902,0.465618129,0.705005002,-319.623679,197.2495133,94.25908674,9.03E-05
3.3903,0.438715911,0.722053316,-326.8309478,185.0626873,94.25908642,8.97E-05
3.3904,0.411190254,0.738075568,-333.573772,172.612877,94.25908607,8.91E-05
3.3905,0.383080273,0.75304899,-339.8425695,159.9177745,94.25908571,8.85E-05
3.3906,0.354425915,0.766952303,-345.6284322,146.99542,94.25908533,8.79E-05
3.3907,0.325267897,0.77976575,-350.923138,133.864177,94.25908493,8.73E-05
3.3908,0.295647657,0.791471122,-355.7191628,120.5427056,94.25908451,8.66E-05
3.3909,0.265607285,0.802051787,-360.0096912,107.0499365,94.25908407,8.60E-05
3.391,0.23518947,0.811492706,-363.7886261,93.40504359,94.25908361,8.54E-05
3.3911,0.204437438,0.819780466,-367.0505975,79.62741698,94.25908313,8.47E-05
3.3912,0.173394889,0.826903288,-369.7909699,65.73663545,94.25908263,8.41E-05
3.3913,0.142105936,0.832851051,-372.0058491,51.75243857,94.2590821,8.34E-05
3.3914,0.110615042,0.837615301,-373.6920876,37.69469863,94.25908156,8.28E-05
3.3915,0.078966958,0.84118927,-374.8472893,23.58339247,94.25908099,8.21E-05
3.3916,0.047206657,0.843567879,-375.4698124,9.438573024,94.2590804,8.15E-05
3.3917,0.015379272,0.844747746,-375.5587723,-4.719659156,94.25907979,8.08E-05
3.3918,-0.016469968,0.844727196,-375.1140427,-18.87118444,94.25907916,8.01E-05
3.3919,-0.048295805,0.843506258,-374.1362556,-32.99589274,94.25907851,7.95E-05
3.392,-0.08005301,0.841086666,-372.6268003,-47.07371207,94.25907784,7.88E-05
3.3921,-0.111696457,0.83747186,-370.587822,-61.08463708,94.25907714,7.82E-05
3.3922,-0.143181179,0.832666975,-368.022218,-75.00875748,94.25907643,7.75E-05
3.3923,-0.174462432,0.82667884,-364.9336344,-88.82628633,94.25907569,7.68E-05
3.3924,-0.205495766,0.819515964,-361.3264601,-102.5175882,94.25907493,7.62E-05
3.3925,-0.23623708,0.811188527,-357.2058212,-116.0632069,94.25907416,7.56E-05
3.3926,-0.26664269,0.801708361,-352.5775732,-129.4438935,94.25907336,7.49E-05
3.3927,-0.296669387,0.791088939,-347.4482932,-142.6406332,94.25907254,7.43E-05
3.3928,-0.326274501,0.779345351,-341.8252701,-155.6346727,94.2590717,7.37E-05
3.3929,-0.355415963,0.766494286,-335.7164947,-168.4075469,94.25907084,7.31E-05
3.393,-0.384052361,0.752554006,-329.1306477,-180.9411048,94.25906996,7.25E-05
3.3931,-0.412143,0.73754432,-322.0770881,-193.2175354,94.25906906,7.19E-05
3.3932,-0.439647964,0.721486558,-314.5658393,-205.2193933,94.25906814,7.13E-05
